,tsne_X,tsne_Y,N,cluster,pos
1286,42.42231750488281,-15.565771102905273,3.0,41.0,"[0.82770949 0.41540877 0.81176478 0.41926139 0.79582006 0.423114
 0.77880225 0.42567506 0.76071134 0.42694457 0.74262043 0.42821408
 0.72454729 0.42899619 0.70654519 0.42782868 0.68854309 0.42666118
 0.67035841 0.42536398 0.65053051 0.42289954 0.63070262 0.42043509
 0.61087472 0.41797065 0.5923086  0.41556226 0.57500426 0.41320991
 0.55769991 0.41085757 0.54039557 0.40850523 0.51942678 0.40047341
 0.49805082 0.39181054 0.47667487 0.38314767 0.80471943 0.40308888
 0.79174118 0.40389446 0.77876292 0.40470003 0.76639942 0.40560384
 0.75444576 0.40657314 0.7424921  0.40754243 0.73053844 0.40851173
 0.71274126 0.40478442 0.6934832  0.39988297 0.67422514 0.39498152
 0.65535495 0.39316423 0.63665099 0.39266873 0.61794703 0.39217322
 0.59913571 0.39114475 0.58007389 0.38887271 0.56101207 0.38660066
 0.54208995 0.3839389  0.5244251  0.37776979 0.50676025 0.37160067
 0.4890954  0.36543155 0.91715835 0.44647131 0.90064056 0.4360629
 0.88412278 0.42565449 0.8658301  0.41650726 0.84043786 0.41240478
 0.81504561 0.4083023  0.79453649 0.40788318 0.77456994 0.40787333
 0.75540205 0.40697069 0.73809771 0.40398488 0.72079336 0.40099908
 0.70348902 0.39801328 0.68376207 0.39669988 0.66299685 0.39610323
 0.64223164 0.39550658 0.62230777 0.39519669 0.60574931 0.39603386
 0.58919084 0.39687103 0.57312962 0.39662501 0.55822866 0.39385154]"
1287,12.018664360046387,18.32166290283203,1.0,4.0,"[0.83993001 0.37173062 0.82245639 0.3695663  0.80371001 0.36873355
 0.78719879 0.36571963 0.7729227  0.36052455 0.76634893 0.35745632
 0.76747748 0.35651495 0.76860602 0.35557358 0.76973456 0.35463221
 0.77086311 0.35369084 0.78367209 0.33542129 0.79777889 0.31522639
 0.81204288 0.29555901 0.82641167 0.27624331 0.84078045 0.25692762
 0.85403682 0.23697127 0.86701508 0.21685477 0.87963283 0.19695452
 0.88900601 0.17900055 0.8983792  0.16104659]"
1288,42.58731460571289,12.681507110595703,1.0,4.0,"[0.86919851 0.44170586 0.86916631 0.44210054 0.86913411 0.44249522
 0.8691019  0.4428899  0.8690697  0.44328458 0.86903749 0.44367925
 0.86900529 0.44407393 0.86897309 0.44446861 0.86894088 0.44486329
 0.86890868 0.44525797 0.86887647 0.44565265 0.86884427 0.44604732
 0.86881207 0.446442   0.86877986 0.44683668 0.86874766 0.44723136
 0.86871545 0.44762604 0.86868325 0.44802072 0.86865104 0.44841539
 0.86861884 0.44881007 0.86858664 0.44920475]"
1289,42.26506042480469,-16.02578353881836,3.0,41.0,"[0.81176478 0.41926139 0.79582006 0.423114   0.77880225 0.42567506
 0.76071134 0.42694457 0.74262043 0.42821408 0.72454729 0.42899619
 0.70654519 0.42782868 0.68854309 0.42666118 0.67035841 0.42536398
 0.65053051 0.42289954 0.63070262 0.42043509 0.61087472 0.41797065
 0.5923086  0.41556226 0.57500426 0.41320991 0.55769991 0.41085757
 0.54039557 0.40850523 0.51942678 0.40047341 0.49805082 0.39181054
 0.47667487 0.38314767 0.45467726 0.37391582 0.79174118 0.40389446
 0.77876292 0.40470003 0.76639942 0.40560384 0.75444576 0.40657314
 0.7424921  0.40754243 0.73053844 0.40851173 0.71274126 0.40478442
 0.6934832  0.39988297 0.67422514 0.39498152 0.65535495 0.39316423
 0.63665099 0.39266873 0.61794703 0.39217322 0.59913571 0.39114475
 0.58007389 0.38887271 0.56101207 0.38660066 0.54208995 0.3839389
 0.5244251  0.37776979 0.50676025 0.37160067 0.4890954  0.36543155
 0.47001698 0.35859119 0.90064056 0.4360629  0.88412278 0.42565449
 0.8658301  0.41650726 0.84043786 0.41240478 0.81504561 0.4083023
 0.79453649 0.40788318 0.77456994 0.40787333 0.75540205 0.40697069
 0.73809771 0.40398488 0.72079336 0.40099908 0.70348902 0.39801328
 0.68376207 0.39669988 0.66299685 0.39610323 0.64223164 0.39550658
 0.62230777 0.39519669 0.60574931 0.39603386 0.58919084 0.39687103
 0.57312962 0.39662501 0.55822866 0.39385154 0.5433277  0.39107808]"
1290,14.44480037689209,16.549625396728516,1.0,4.0,"[0.82245639 0.3695663  0.80371001 0.36873355 0.78719879 0.36571963
 0.7729227  0.36052455 0.76634893 0.35745632 0.76747748 0.35651495
 0.76860602 0.35557358 0.76973456 0.35463221 0.77086311 0.35369084
 0.78367209 0.33542129 0.79777889 0.31522639 0.81204288 0.29555901
 0.82641167 0.27624331 0.84078045 0.25692762 0.85403682 0.23697127
 0.86701508 0.21685477 0.87963283 0.19695452 0.88900601 0.17900055
 0.8983792  0.16104659 0.90775239 0.14309263]"
1291,42.58731460571289,12.681507110595703,1.0,4.0,"[0.86916631 0.44210054 0.86913411 0.44249522 0.8691019  0.4428899
 0.8690697  0.44328458 0.86903749 0.44367925 0.86900529 0.44407393
 0.86897309 0.44446861 0.86894088 0.44486329 0.86890868 0.44525797
 0.86887647 0.44565265 0.86884427 0.44604732 0.86881207 0.446442
 0.86877986 0.44683668 0.86874766 0.44723136 0.86871545 0.44762604
 0.86868325 0.44802072 0.86865104 0.44841539 0.86861884 0.44881007
 0.86858664 0.44920475 0.86855443 0.44959943]"
1292,41.99603271484375,-16.62077522277832,3.0,41.0,"[0.79582006 0.423114   0.77880225 0.42567506 0.76071134 0.42694457
 0.74262043 0.42821408 0.72454729 0.42899619 0.70654519 0.42782868
 0.68854309 0.42666118 0.67035841 0.42536398 0.65053051 0.42289954
 0.63070262 0.42043509 0.61087472 0.41797065 0.5923086  0.41556226
 0.57500426 0.41320991 0.55769991 0.41085757 0.54039557 0.40850523
 0.51942678 0.40047341 0.49805082 0.39181054 0.47667487 0.38314767
 0.45467726 0.37391582 0.43205801 0.36411499 0.77876292 0.40470003
 0.76639942 0.40560384 0.75444576 0.40657314 0.7424921  0.40754243
 0.73053844 0.40851173 0.71274126 0.40478442 0.6934832  0.39988297
 0.67422514 0.39498152 0.65535495 0.39316423 0.63665099 0.39266873
 0.61794703 0.39217322 0.59913571 0.39114475 0.58007389 0.38887271
 0.56101207 0.38660066 0.54208995 0.3839389  0.5244251  0.37776979
 0.50676025 0.37160067 0.4890954  0.36543155 0.47001698 0.35859119
 0.44952499 0.35107957 0.88412278 0.42565449 0.8658301  0.41650726
 0.84043786 0.41240478 0.81504561 0.4083023  0.79453649 0.40788318
 0.77456994 0.40787333 0.75540205 0.40697069 0.73809771 0.40398488
 0.72079336 0.40099908 0.70348902 0.39801328 0.68376207 0.39669988
 0.66299685 0.39610323 0.64223164 0.39550658 0.62230777 0.39519669
 0.60574931 0.39603386 0.58919084 0.39687103 0.57312962 0.39662501
 0.55822866 0.39385154 0.5433277  0.39107808 0.5267684  0.38759749]"
1293,17.434322357177734,14.513557434082031,1.0,4.0,"[0.80371001 0.36873355 0.78719879 0.36571963 0.7729227  0.36052455
 0.76634893 0.35745632 0.76747748 0.35651495 0.76860602 0.35557358
 0.76973456 0.35463221 0.77086311 0.35369084 0.78367209 0.33542129
 0.79777889 0.31522639 0.81204288 0.29555901 0.82641167 0.27624331
 0.84078045 0.25692762 0.85403682 0.23697127 0.86701508 0.21685477
 0.87963283 0.19695452 0.88900601 0.17900055 0.8983792  0.16104659
 0.90775239 0.14309263 0.91596165 0.13068856]"
1294,42.58731460571289,12.681507110595703,1.0,4.0,"[0.86913411 0.44249522 0.8691019  0.4428899  0.8690697  0.44328458
 0.86903749 0.44367925 0.86900529 0.44407393 0.86897309 0.44446861
 0.86894088 0.44486329 0.86890868 0.44525797 0.86887647 0.44565265
 0.86884427 0.44604732 0.86881207 0.446442   0.86877986 0.44683668
 0.86874766 0.44723136 0.86871545 0.44762604 0.86868325 0.44802072
 0.86865104 0.44841539 0.86861884 0.44881007 0.86858664 0.44920475
 0.86855443 0.44959943 0.86852223 0.44999411]"
1295,42.093929290771484,-16.833602905273438,3.0,41.0,"[0.77880225 0.42567506 0.76071134 0.42694457 0.74262043 0.42821408
 0.72454729 0.42899619 0.70654519 0.42782868 0.68854309 0.42666118
 0.67035841 0.42536398 0.65053051 0.42289954 0.63070262 0.42043509
 0.61087472 0.41797065 0.5923086  0.41556226 0.57500426 0.41320991
 0.55769991 0.41085757 0.54039557 0.40850523 0.51942678 0.40047341
 0.49805082 0.39181054 0.47667487 0.38314767 0.45467726 0.37391582
 0.43205801 0.36411499 0.40943876 0.35431415 0.76639942 0.40560384
 0.75444576 0.40657314 0.7424921  0.40754243 0.73053844 0.40851173
 0.71274126 0.40478442 0.6934832  0.39988297 0.67422514 0.39498152
 0.65535495 0.39316423 0.63665099 0.39266873 0.61794703 0.39217322
 0.59913571 0.39114475 0.58007389 0.38887271 0.56101207 0.38660066
 0.54208995 0.3839389  0.5244251  0.37776979 0.50676025 0.37160067
 0.4890954  0.36543155 0.47001698 0.35859119 0.44952499 0.35107957
 0.429033   0.34356796 0.8658301  0.41650726 0.84043786 0.41240478
 0.81504561 0.4083023  0.79453649 0.40788318 0.77456994 0.40787333
 0.75540205 0.40697069 0.73809771 0.40398488 0.72079336 0.40099908
 0.70348902 0.39801328 0.68376207 0.39669988 0.66299685 0.39610323
 0.64223164 0.39550658 0.62230777 0.39519669 0.60574931 0.39603386
 0.58919084 0.39687103 0.57312962 0.39662501 0.55822866 0.39385154
 0.5433277  0.39107808 0.5267684  0.38759749 0.50910355 0.38364548]"
1296,20.436847686767578,16.125816345214844,1.0,4.0,"[0.78719879 0.36571963 0.7729227  0.36052455 0.76634893 0.35745632
 0.76747748 0.35651495 0.76860602 0.35557358 0.76973456 0.35463221
 0.77086311 0.35369084 0.78367209 0.33542129 0.79777889 0.31522639
 0.81204288 0.29555901 0.82641167 0.27624331 0.84078045 0.25692762
 0.85403682 0.23697127 0.86701508 0.21685477 0.87963283 0.19695452
 0.88900601 0.17900055 0.8983792  0.16104659 0.90775239 0.14309263
 0.91596165 0.13068856 0.92300699 0.12383438]"
1297,42.58731460571289,12.681507110595703,1.0,4.0,"[0.8691019  0.4428899  0.8690697  0.44328458 0.86903749 0.44367925
 0.86900529 0.44407393 0.86897309 0.44446861 0.86894088 0.44486329
 0.86890868 0.44525797 0.86887647 0.44565265 0.86884427 0.44604732
 0.86881207 0.446442   0.86877986 0.44683668 0.86874766 0.44723136
 0.86871545 0.44762604 0.86868325 0.44802072 0.86865104 0.44841539
 0.86861884 0.44881007 0.86858664 0.44920475 0.86855443 0.44959943
 0.86852223 0.44999411 0.86849002 0.45038879]"
1298,41.8305778503418,-16.86538314819336,3.0,41.0,"[0.76071134 0.42694457 0.74262043 0.42821408 0.72454729 0.42899619
 0.70654519 0.42782868 0.68854309 0.42666118 0.67035841 0.42536398
 0.65053051 0.42289954 0.63070262 0.42043509 0.61087472 0.41797065
 0.5923086  0.41556226 0.57500426 0.41320991 0.55769991 0.41085757
 0.54039557 0.40850523 0.51942678 0.40047341 0.49805082 0.39181054
 0.47667487 0.38314767 0.45467726 0.37391582 0.43205801 0.36411499
 0.40943876 0.35431415 0.38681951 0.34451332 0.75444576 0.40657314
 0.7424921  0.40754243 0.73053844 0.40851173 0.71274126 0.40478442
 0.6934832  0.39988297 0.67422514 0.39498152 0.65535495 0.39316423
 0.63665099 0.39266873 0.61794703 0.39217322 0.59913571 0.39114475
 0.58007389 0.38887271 0.56101207 0.38660066 0.54208995 0.3839389
 0.5244251  0.37776979 0.50676025 0.37160067 0.4890954  0.36543155
 0.47001698 0.35859119 0.44952499 0.35107957 0.429033   0.34356796
 0.40854102 0.33605635 0.84043786 0.41240478 0.81504561 0.4083023
 0.79453649 0.40788318 0.77456994 0.40787333 0.75540205 0.40697069
 0.73809771 0.40398488 0.72079336 0.40099908 0.70348902 0.39801328
 0.68376207 0.39669988 0.66299685 0.39610323 0.64223164 0.39550658
 0.62230777 0.39519669 0.60574931 0.39603386 0.58919084 0.39687103
 0.57312962 0.39662501 0.55822866 0.39385154 0.5433277  0.39107808
 0.5267684  0.38759749 0.50910355 0.38364548 0.49143869 0.37969348]"
1299,26.040008544921875,17.74359130859375,1.0,4.0,"[0.7729227  0.36052455 0.76634893 0.35745632 0.76747748 0.35651495
 0.76860602 0.35557358 0.76973456 0.35463221 0.77086311 0.35369084
 0.78367209 0.33542129 0.79777889 0.31522639 0.81204288 0.29555901
 0.82641167 0.27624331 0.84078045 0.25692762 0.85403682 0.23697127
 0.86701508 0.21685477 0.87963283 0.19695452 0.88900601 0.17900055
 0.8983792  0.16104659 0.90775239 0.14309263 0.91596165 0.13068856
 0.92300699 0.12383438 0.93005233 0.1169802 ]"
1300,42.58731460571289,12.681507110595703,1.0,4.0,"[0.8690697  0.44328458 0.86903749 0.44367925 0.86900529 0.44407393
 0.86897309 0.44446861 0.86894088 0.44486329 0.86890868 0.44525797
 0.86887647 0.44565265 0.86884427 0.44604732 0.86881207 0.446442
 0.86877986 0.44683668 0.86874766 0.44723136 0.86871545 0.44762604
 0.86868325 0.44802072 0.86865104 0.44841539 0.86861884 0.44881007
 0.86858664 0.44920475 0.86855443 0.44959943 0.86852223 0.44999411
 0.86849002 0.45038879 0.86845782 0.45078346]"
1301,41.80591583251953,-16.642019271850586,3.0,41.0,"[0.74262043 0.42821408 0.72454729 0.42899619 0.70654519 0.42782868
 0.68854309 0.42666118 0.67035841 0.42536398 0.65053051 0.42289954
 0.63070262 0.42043509 0.61087472 0.41797065 0.5923086  0.41556226
 0.57500426 0.41320991 0.55769991 0.41085757 0.54039557 0.40850523
 0.51942678 0.40047341 0.49805082 0.39181054 0.47667487 0.38314767
 0.45467726 0.37391582 0.43205801 0.36411499 0.40943876 0.35431415
 0.38681951 0.34451332 0.36598599 0.33818677 0.7424921  0.40754243
 0.73053844 0.40851173 0.71274126 0.40478442 0.6934832  0.39988297
 0.67422514 0.39498152 0.65535495 0.39316423 0.63665099 0.39266873
 0.61794703 0.39217322 0.59913571 0.39114475 0.58007389 0.38887271
 0.56101207 0.38660066 0.54208995 0.3839389  0.5244251  0.37776979
 0.50676025 0.37160067 0.4890954  0.36543155 0.47001698 0.35859119
 0.44952499 0.35107957 0.429033   0.34356796 0.40854102 0.33605635
 0.38815241 0.327993   0.81504561 0.4083023  0.79453649 0.40788318
 0.77456994 0.40787333 0.75540205 0.40697069 0.73809771 0.40398488
 0.72079336 0.40099908 0.70348902 0.39801328 0.68376207 0.39669988
 0.66299685 0.39610323 0.64223164 0.39550658 0.62230777 0.39519669
 0.60574931 0.39603386 0.58919084 0.39687103 0.57312962 0.39662501
 0.55822866 0.39385154 0.5433277  0.39107808 0.5267684  0.38759749
 0.50910355 0.38364548 0.49143869 0.37969348 0.47377384 0.37574147]"
1302,20.8453369140625,19.44061279296875,1.0,4.0,"[0.76634893 0.35745632 0.76747748 0.35651495 0.76860602 0.35557358
 0.76973456 0.35463221 0.77086311 0.35369084 0.78367209 0.33542129
 0.79777889 0.31522639 0.81204288 0.29555901 0.82641167 0.27624331
 0.84078045 0.25692762 0.85403682 0.23697127 0.86701508 0.21685477
 0.87963283 0.19695452 0.88900601 0.17900055 0.8983792  0.16104659
 0.90775239 0.14309263 0.91596165 0.13068856 0.92300699 0.12383438
 0.93005233 0.1169802  0.93709767 0.11012602]"
1303,42.58731460571289,12.681507110595703,1.0,4.0,"[0.86903749 0.44367925 0.86900529 0.44407393 0.86897309 0.44446861
 0.86894088 0.44486329 0.86890868 0.44525797 0.86887647 0.44565265
 0.86884427 0.44604732 0.86881207 0.446442   0.86877986 0.44683668
 0.86874766 0.44723136 0.86871545 0.44762604 0.86868325 0.44802072
 0.86865104 0.44841539 0.86861884 0.44881007 0.86858664 0.44920475
 0.86855443 0.44959943 0.86852223 0.44999411 0.86849002 0.45038879
 0.86845782 0.45078346 0.86842562 0.45117814]"
1304,41.788856506347656,-16.717235565185547,3.0,41.0,"[0.72454729 0.42899619 0.70654519 0.42782868 0.68854309 0.42666118
 0.67035841 0.42536398 0.65053051 0.42289954 0.63070262 0.42043509
 0.61087472 0.41797065 0.5923086  0.41556226 0.57500426 0.41320991
 0.55769991 0.41085757 0.54039557 0.40850523 0.51942678 0.40047341
 0.49805082 0.39181054 0.47667487 0.38314767 0.45467726 0.37391582
 0.43205801 0.36411499 0.40943876 0.35431415 0.38681951 0.34451332
 0.36598599 0.33818677 0.34515247 0.33186023 0.73053844 0.40851173
 0.71274126 0.40478442 0.6934832  0.39988297 0.67422514 0.39498152
 0.65535495 0.39316423 0.63665099 0.39266873 0.61794703 0.39217322
 0.59913571 0.39114475 0.58007389 0.38887271 0.56101207 0.38660066
 0.54208995 0.3839389  0.5244251  0.37776979 0.50676025 0.37160067
 0.4890954  0.36543155 0.47001698 0.35859119 0.44952499 0.35107957
 0.429033   0.34356796 0.40854102 0.33605635 0.38815241 0.327993
 0.36780812 0.31969319 0.79453649 0.40788318 0.77456994 0.40787333
 0.75540205 0.40697069 0.73809771 0.40398488 0.72079336 0.40099908
 0.70348902 0.39801328 0.68376207 0.39669988 0.66299685 0.39610323
 0.64223164 0.39550658 0.62230777 0.39519669 0.60574931 0.39603386
 0.58919084 0.39687103 0.57312962 0.39662501 0.55822866 0.39385154
 0.5433277  0.39107808 0.5267684  0.38759749 0.50910355 0.38364548
 0.49143869 0.37969348 0.47377384 0.37574147 0.45166274 0.37391464]"
1305,19.23928451538086,26.751811981201172,1.0,0.0,"[0.76747748 0.35651495 0.76860602 0.35557358 0.76973456 0.35463221
 0.77086311 0.35369084 0.78367209 0.33542129 0.79777889 0.31522639
 0.81204288 0.29555901 0.82641167 0.27624331 0.84078045 0.25692762
 0.85403682 0.23697127 0.86701508 0.21685477 0.87963283 0.19695452
 0.88900601 0.17900055 0.8983792  0.16104659 0.90775239 0.14309263
 0.91596165 0.13068856 0.92300699 0.12383438 0.93005233 0.1169802
 0.93709767 0.11012602 0.94196452 0.10521119]"
1306,42.58731460571289,12.681507110595703,1.0,4.0,"[0.86900529 0.44407393 0.86897309 0.44446861 0.86894088 0.44486329
 0.86890868 0.44525797 0.86887647 0.44565265 0.86884427 0.44604732
 0.86881207 0.446442   0.86877986 0.44683668 0.86874766 0.44723136
 0.86871545 0.44762604 0.86868325 0.44802072 0.86865104 0.44841539
 0.86861884 0.44881007 0.86858664 0.44920475 0.86855443 0.44959943
 0.86852223 0.44999411 0.86849002 0.45038879 0.86845782 0.45078346
 0.86842562 0.45117814 0.86839341 0.45157282]"
1307,41.779022216796875,-17.02149772644043,3.0,41.0,"[0.70654519 0.42782868 0.68854309 0.42666118 0.67035841 0.42536398
 0.65053051 0.42289954 0.63070262 0.42043509 0.61087472 0.41797065
 0.5923086  0.41556226 0.57500426 0.41320991 0.55769991 0.41085757
 0.54039557 0.40850523 0.51942678 0.40047341 0.49805082 0.39181054
 0.47667487 0.38314767 0.45467726 0.37391582 0.43205801 0.36411499
 0.40943876 0.35431415 0.38681951 0.34451332 0.36598599 0.33818677
 0.34515247 0.33186023 0.32431895 0.32553368 0.71274126 0.40478442
 0.6934832  0.39988297 0.67422514 0.39498152 0.65535495 0.39316423
 0.63665099 0.39266873 0.61794703 0.39217322 0.59913571 0.39114475
 0.58007389 0.38887271 0.56101207 0.38660066 0.54208995 0.3839389
 0.5244251  0.37776979 0.50676025 0.37160067 0.4890954  0.36543155
 0.47001698 0.35859119 0.44952499 0.35107957 0.429033   0.34356796
 0.40854102 0.33605635 0.38815241 0.327993   0.36780812 0.31969319
 0.34746382 0.31139338 0.77456994 0.40787333 0.75540205 0.40697069
 0.73809771 0.40398488 0.72079336 0.40099908 0.70348902 0.39801328
 0.68376207 0.39669988 0.66299685 0.39610323 0.64223164 0.39550658
 0.62230777 0.39519669 0.60574931 0.39603386 0.58919084 0.39687103
 0.57312962 0.39662501 0.55822866 0.39385154 0.5433277  0.39107808
 0.5267684  0.38759749 0.50910355 0.38364548 0.49143869 0.37969348
 0.47377384 0.37574147 0.45166274 0.37391464 0.42955163 0.3720878 ]"
1308,19.911865234375,32.03202438354492,1.0,0.0,"[0.76860602 0.35557358 0.76973456 0.35463221 0.77086311 0.35369084
 0.78367209 0.33542129 0.79777889 0.31522639 0.81204288 0.29555901
 0.82641167 0.27624331 0.84078045 0.25692762 0.85403682 0.23697127
 0.86701508 0.21685477 0.87963283 0.19695452 0.88900601 0.17900055
 0.8983792  0.16104659 0.90775239 0.14309263 0.91596165 0.13068856
 0.92300699 0.12383438 0.93005233 0.1169802  0.93709767 0.11012602
 0.94196452 0.10521119 0.94683137 0.10029636]"
1309,42.58731460571289,12.681507110595703,1.0,4.0,"[0.86897309 0.44446861 0.86894088 0.44486329 0.86890868 0.44525797
 0.86887647 0.44565265 0.86884427 0.44604732 0.86881207 0.446442
 0.86877986 0.44683668 0.86874766 0.44723136 0.86871545 0.44762604
 0.86868325 0.44802072 0.86865104 0.44841539 0.86861884 0.44881007
 0.86858664 0.44920475 0.86855443 0.44959943 0.86852223 0.44999411
 0.86849002 0.45038879 0.86845782 0.45078346 0.86842562 0.45117814
 0.86839341 0.45157282 0.86836121 0.4519675 ]"
1310,41.729408264160156,-17.07636833190918,3.0,41.0,"[0.68854309 0.42666118 0.67035841 0.42536398 0.65053051 0.42289954
 0.63070262 0.42043509 0.61087472 0.41797065 0.5923086  0.41556226
 0.57500426 0.41320991 0.55769991 0.41085757 0.54039557 0.40850523
 0.51942678 0.40047341 0.49805082 0.39181054 0.47667487 0.38314767
 0.45467726 0.37391582 0.43205801 0.36411499 0.40943876 0.35431415
 0.38681951 0.34451332 0.36598599 0.33818677 0.34515247 0.33186023
 0.32431895 0.32553368 0.30287067 0.31899979 0.6934832  0.39988297
 0.67422514 0.39498152 0.65535495 0.39316423 0.63665099 0.39266873
 0.61794703 0.39217322 0.59913571 0.39114475 0.58007389 0.38887271
 0.56101207 0.38660066 0.54208995 0.3839389  0.5244251  0.37776979
 0.50676025 0.37160067 0.4890954  0.36543155 0.47001698 0.35859119
 0.44952499 0.35107957 0.429033   0.34356796 0.40854102 0.33605635
 0.38815241 0.327993   0.36780812 0.31969319 0.34746382 0.31139338
 0.32711952 0.30309358 0.75540205 0.40697069 0.73809771 0.40398488
 0.72079336 0.40099908 0.70348902 0.39801328 0.68376207 0.39669988
 0.66299685 0.39610323 0.64223164 0.39550658 0.62230777 0.39519669
 0.60574931 0.39603386 0.58919084 0.39687103 0.57312962 0.39662501
 0.55822866 0.39385154 0.5433277  0.39107808 0.5267684  0.38759749
 0.50910355 0.38364548 0.49143869 0.37969348 0.47377384 0.37574147
 0.45166274 0.37391464 0.42955163 0.3720878  0.40867322 0.36946567]"
1311,23.267765045166016,39.05375289916992,1.0,0.0,"[0.76973456 0.35463221 0.77086311 0.35369084 0.78367209 0.33542129
 0.79777889 0.31522639 0.81204288 0.29555901 0.82641167 0.27624331
 0.84078045 0.25692762 0.85403682 0.23697127 0.86701508 0.21685477
 0.87963283 0.19695452 0.88900601 0.17900055 0.8983792  0.16104659
 0.90775239 0.14309263 0.91596165 0.13068856 0.92300699 0.12383438
 0.93005233 0.1169802  0.93709767 0.11012602 0.94196452 0.10521119
 0.94683137 0.10029636 0.95169821 0.09538153]"
1312,42.58731460571289,12.681507110595703,1.0,4.0,"[0.86894088 0.44486329 0.86890868 0.44525797 0.86887647 0.44565265
 0.86884427 0.44604732 0.86881207 0.446442   0.86877986 0.44683668
 0.86874766 0.44723136 0.86871545 0.44762604 0.86868325 0.44802072
 0.86865104 0.44841539 0.86861884 0.44881007 0.86858664 0.44920475
 0.86855443 0.44959943 0.86852223 0.44999411 0.86849002 0.45038879
 0.86845782 0.45078346 0.86842562 0.45117814 0.86839341 0.45157282
 0.86836121 0.4519675  0.868329   0.45236218]"
1313,41.71957015991211,-17.05126953125,3.0,41.0,"[0.67035841 0.42536398 0.65053051 0.42289954 0.63070262 0.42043509
 0.61087472 0.41797065 0.5923086  0.41556226 0.57500426 0.41320991
 0.55769991 0.41085757 0.54039557 0.40850523 0.51942678 0.40047341
 0.49805082 0.39181054 0.47667487 0.38314767 0.45467726 0.37391582
 0.43205801 0.36411499 0.40943876 0.35431415 0.38681951 0.34451332
 0.36598599 0.33818677 0.34515247 0.33186023 0.32431895 0.32553368
 0.30287067 0.31899979 0.27896335 0.31163652 0.67422514 0.39498152
 0.65535495 0.39316423 0.63665099 0.39266873 0.61794703 0.39217322
 0.59913571 0.39114475 0.58007389 0.38887271 0.56101207 0.38660066
 0.54208995 0.3839389  0.5244251  0.37776979 0.50676025 0.37160067
 0.4890954  0.36543155 0.47001698 0.35859119 0.44952499 0.35107957
 0.429033   0.34356796 0.40854102 0.33605635 0.38815241 0.327993
 0.36780812 0.31969319 0.34746382 0.31139338 0.32711952 0.30309358
 0.30735717 0.29625541 0.73809771 0.40398488 0.72079336 0.40099908
 0.70348902 0.39801328 0.68376207 0.39669988 0.66299685 0.39610323
 0.64223164 0.39550658 0.62230777 0.39519669 0.60574931 0.39603386
 0.58919084 0.39687103 0.57312962 0.39662501 0.55822866 0.39385154
 0.5433277  0.39107808 0.5267684  0.38759749 0.50910355 0.38364548
 0.49143869 0.37969348 0.47377384 0.37574147 0.45166274 0.37391464
 0.42955163 0.3720878  0.40867322 0.36946567 0.39067112 0.36498783]"
1314,42.58731460571289,12.681507110595703,1.0,4.0,"[0.86890868 0.44525797 0.86887647 0.44565265 0.86884427 0.44604732
 0.86881207 0.446442   0.86877986 0.44683668 0.86874766 0.44723136
 0.86871545 0.44762604 0.86868325 0.44802072 0.86865104 0.44841539
 0.86861884 0.44881007 0.86858664 0.44920475 0.86855443 0.44959943
 0.86852223 0.44999411 0.86849002 0.45038879 0.86845782 0.45078346
 0.86842562 0.45117814 0.86839341 0.45157282 0.86836121 0.4519675
 0.868329   0.45236218 0.86912404 0.45117027]"
1315,38.646202087402344,14.789755821228027,2.0,6.0,"[0.65053051 0.42289954 0.63070262 0.42043509 0.61087472 0.41797065
 0.5923086  0.41556226 0.57500426 0.41320991 0.55769991 0.41085757
 0.54039557 0.40850523 0.51942678 0.40047341 0.49805082 0.39181054
 0.47667487 0.38314767 0.45467726 0.37391582 0.43205801 0.36411499
 0.40943876 0.35431415 0.38681951 0.34451332 0.36598599 0.33818677
 0.34515247 0.33186023 0.32431895 0.32553368 0.30287067 0.31899979
 0.27896335 0.31163652 0.25505603 0.30427325 0.65535495 0.39316423
 0.63665099 0.39266873 0.61794703 0.39217322 0.59913571 0.39114475
 0.58007389 0.38887271 0.56101207 0.38660066 0.54208995 0.3839389
 0.5244251  0.37776979 0.50676025 0.37160067 0.4890954  0.36543155
 0.47001698 0.35859119 0.44952499 0.35107957 0.429033   0.34356796
 0.40854102 0.33605635 0.38815241 0.327993   0.36780812 0.31969319
 0.34746382 0.31139338 0.32711952 0.30309358 0.30735717 0.29625541
 0.28759483 0.28941725]"
1316,-4.918181419372559,20.122142791748047,1.0,1.0,"[0.72079336 0.40099908 0.70348902 0.39801328 0.68376207 0.39669988
 0.66299685 0.39610323 0.64223164 0.39550658 0.62230777 0.39519669
 0.60574931 0.39603386 0.58919084 0.39687103 0.57312962 0.39662501
 0.55822866 0.39385154 0.5433277  0.39107808 0.5267684  0.38759749
 0.50910355 0.38364548 0.49143869 0.37969348 0.47377384 0.37574147
 0.45166274 0.37391464 0.42955163 0.3720878  0.40867322 0.36946567
 0.39067112 0.36498783 0.37266902 0.36050998]"
